subject_id,priority1,priority2,priority3,priority4,priority5,no_priority,minx,miny,maxx,maxy
8997,0.0011,0.0030,0.0103,0.0095,0.0622,0.9139,8932741.6496,3434158.0290,8936004.5552,3437420.9347
9720,0.0002,0.0006,0.0016,0.0020,0.0147,0.9808,8984919.4760,3460251.7195,8988182.3817,3463514.6252
9082,0.0012,0.0031,0.0092,0.0098,0.0554,0.9213,8942520.8119,3411327.2441,8945783.7175,3414590.1498
10225,0.0002,0.0006,0.0018,0.0020,0.0166,0.9788,9001224.4496,3518955.3573,9004487.3553,3522218.2629
9542,0.0021,0.0041,0.0285,0.0367,0.6484,0.2802,8997971.0986,3342844.4441,9001224.4496,3346107.3498
10253,0.0011,0.0030,0.0103,0.0095,0.0622,0.9139,9014276.0722,3505903.7347,9017538.9778,3509166.6403
9267,0.0012,0.0031,0.0092,0.0098,0.0554,0.9213,8975140.3137,3372191.4857,8978403.2194,3375454.3913
9025,0.0060,0.0047,0.0580,0.0163,0.8323,0.0827,8929478.7440,3453725.9082,8932741.6496,3456988.8139
9247,0.0002,0.0005,0.0009,0.0013,0.0018,0.9953,8975140.3137,3352623.6064,8978403.2194,3355886.5121
10348,0.0002,0.0006,0.0016,0.0020,0.0147,0.9808,9033843.9514,3456988.8139,9037106.8571,3460251.7195
9075,0.0011,0.0030,0.0103,0.0095,0.0622,0.9139,8942520.8119,3421115.9611,8945783.7175,3424378.8667
10056,0.0002,0.0005,0.0010,0.0012,0.0021,0.9949,9017538.9778,3417853.0554,9020792.3289,3421115.9611
9060,0.0002,0.0005,0.0009,0.0013,0.0018,0.9953,8939267.4609,3492861.6667,8942520.8119,3496124.5724
8775,0.0011,0.0030,0.0103,0.0095,0.0622,0.9139,8919699.5816,3430895.1234,8922952.9327,3434158.0290
10537,0.0002,0.0005,0.0014,0.0016,0.0180,0.9784,9092547.5892,3385243.1082,9095810.4948,3388496.4592
9532,0.0011,0.0030,0.0103,0.0095,0.0622,0.9139,8975140.3137,3522218.2629,8978403.2194,3525471.6139
9699,0.0012,0.0027,0.0062,0.0062,0.0081,0.9756,8994708.1930,3434158.0290,8997971.0986,3437420.9347
9711,0.0012,0.0027,0.0062,0.0062,0.0081,0.9756,8994708.1930,3427632.2177,8997971.0986,3430895.1234
9972,0.0048,0.0156,0.0625,0.3241,0.1013,0.4917,9004487.3553,3329792.8215,9007750.2609,3333055.7272
9729,0.0012,0.0027,0.0062,0.0062,0.0081,0.9756,8994708.1930,3456988.8139,8997971.0986,3460251.7195
8627,0.0048,0.0156,0.0625,0.3241,0.1013,0.4917,8900131.7024,3456988.8139,8903385.0534,3460251.7195
9244,0.0012,0.0027,0.0062,0.0062,0.0081,0.9756,8978403.2194,3359149.4177,8981656.5704,3362412.3233
9756,0.0012,0.0027,0.0062,0.0062,0.0081,0.9756,8984919.4760,3479819.5988,8988182.3817,3483082.5044
9071,0.0014,0.0025,0.0107,0.0204,0.8148,0.1502,8945783.7175,3359149.4177,8949046.6232,3362412.3233
9518,0.0012,0.0027,0.0062,0.0062,0.0081,0.9756,8968614.5024,3528734.5196,8971877.4081,3531997.4252
10664,0.0000,0.0000,0.0016,0.0002,0.9812,0.0170,9421938.6306,3202606.3838,9425201.5362,3205869.2894
10873,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9448032.3211,3245005.0479,9451285.6721,3248267.9536
8554,0.0013,0.0060,0.0247,0.8472,0.0162,0.1045,8900131.7024,3401548.0818,8903385.0534,3404810.9875
9284,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,8975140.3137,3391759.3649,8978403.2194,3395022.2705
9563,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,8997971.0986,3355886.5121,9001224.4496,3359149.4177
10214,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,9004487.3553,3486335.8554,9007750.2609,3489598.7611
10462,0.0012,0.0027,0.0062,0.0062,0.0081,0.9756,9053411.8307,3450463.0026,9056674.7363,3453725.9082
10464,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,9040360.2081,3447200.0970,9043623.1137,3450463.0026
10531,0.0002,0.0004,0.0006,0.0008,0.0003,0.9978,9089284.6835,3388496.4592,9092547.5892,3391759.3649
10938,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9444769.4154,3248267.9536,9448032.3211,3251521.3046
11101,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9461074.3890,3245005.0479,9464337.2947,3248267.9536
11431,0.0000,0.0000,0.0000,0.0000,0.0002,0.9997,9487168.0796,3251521.3046,9490421.4306,3254784.2102
11484,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9503473.0532,3160207.7197,9506735.9588,3163470.6253
11536,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9500210.1475,3169996.4366,9503473.0532,3173249.7876
11623,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9519778.0267,3179775.5989,9523040.9324,3183038.5046
11694,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9523040.9324,3212385.5461,9526303.8380,3215648.4517
11461,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9487168.0796,3271089.1838,9490421.4306,3274352.0895
11029,0.0000,0.0000,0.0000,0.0001,0.0057,0.9943,9457811.4834,3205869.2894,9461074.3890,3209132.1951
11513,0.0000,0.0000,0.0000,0.0000,0.0001,0.9998,9500210.1475,3183038.5046,9503473.0532,3186301.4102
11594,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9496947.2419,3254784.2102,9500210.1475,3258047.1159
11741,0.0000,0.0002,0.0007,0.0010,0.0114,0.9866,9523040.9324,3264572.9272,9526303.8380,3267835.8328
11869,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9529557.1891,3228700.0743,9532820.0947,3231953.4253
10683,0.0017,0.0131,0.9102,0.0208,0.0534,0.0008,9425201.5362,3192817.6669,9428464.4418,3196080.5725
10698,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9418675.7249,3222174.2630,9421938.6306,3225437.1687
10985,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9464337.2947,3163470.6253,9467600.2003,3166733.5310
11096,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9464337.2947,3209132.1951,9467600.2003,3212385.5461
11170,0.0000,0.0001,0.0013,0.0005,0.0478,0.9503,9451285.6721,3284140.8064,9454548.5777,3287403.7120
11643,0.0000,0.0000,0.0000,0.0000,0.0003,0.9997,9523040.9324,3202606.3838,9526303.8380,3205869.2894
11668,0.0005,0.0013,0.0144,0.0085,0.1634,0.8119,9516515.1211,3225437.1687,9519778.0267,3228700.0743
11835,0.0000,0.0000,0.0000,0.0000,0.0011,0.9989,9529557.1891,3218911.3574,9532820.0947,3222174.2630
11777,0.0000,0.0000,0.0001,0.0000,0.0023,0.9976,9529557.1891,3179775.5989,9532820.0947,3183038.5046
10758,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9441506.5098,3150428.5574,9444769.4154,3153681.9084
11133,0.0000,0.0002,0.0009,0.0029,0.0200,0.9760,9467600.2003,3228700.0743,9470853.5513,3231953.4253
11238,0.0000,0.0000,0.0022,0.7370,0.2607,0.0001,9483905.1739,3160207.7197,9487168.0796,3163470.6253
11277,0.0002,0.0003,0.0040,0.0080,0.6983,0.2892,9474116.4570,3176512.6933,9477379.3626,3179775.5989
11476,0.0000,0.0000,0.0000,0.0000,0.0000,0.9999,9496947.2419,3163470.6253,9500210.1475,3166733.5310
11558,0.0000,0.0000,0.0000,0.0000,0.0013,0.9987,9493684.3362,3235216.3310,9496947.2419,3238479.2366
11831,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9529557.1891,3222174.2630,9532820.0947,3225437.1687
10697,0.0000,0.0000,0.0000,0.0000,0.0024,0.9975,9415412.8193,3222174.2630,9418675.7249,3225437.1687
10872,0.0000,0.0000,0.0001,0.0001,0.0015,0.9983,9444769.4154,3245005.0479,9448032.3211,3248267.9536
11373,0.0000,0.0001,0.0005,0.0003,0.0081,0.9911,9474116.4570,3241742.1423,9477379.3626,3245005.0479
11518,0.0000,0.0000,0.0000,0.0000,0.0004,0.9996,9496947.2419,3179775.5989,9500210.1475,3183038.5046
11681,0.0000,0.0000,0.0000,0.0001,0.0810,0.9189,9519778.0267,3218911.3574,9523040.9324,3222174.2630
11775,0.0000,0.0006,0.0011,0.9883,0.0100,0.0000,9542608.8116,3183038.5046,9545871.7173,3186301.4102
11781,0.0000,0.0000,0.0312,0.9308,0.0379,0.0000,9542608.8116,3179775.5989,9545871.7173,3183038.5046
10824,0.0000,0.0000,0.0000,0.0000,0.0003,0.9997,9444769.4154,3192817.6669,9448032.3211,3196080.5725
10830,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9444769.4154,3189564.3158,9448032.3211,3192817.6669
10856,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9431717.7929,3212385.5461,9434980.6985,3215648.4517
11013,0.0000,0.0000,0.0000,0.0000,0.0004,0.9996,9454548.5777,3176512.6933,9457811.4834,3179775.5989
11155,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9461074.3890,3254784.2102,9464337.2947,3258047.1159
11506,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9496947.2419,3186301.4102,9500210.1475,3189564.3158
11773,0.0000,0.0000,0.0000,0.0000,0.0022,0.9978,9536083.0003,3183038.5046,9539345.9060,3186301.4102
11855,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9542608.8116,3241742.1423,9545871.7173,3245005.0479
10723,0.0003,0.0048,0.0507,0.2348,0.5243,0.1851,9421938.6306,3209132.1951,9425201.5362,3212385.5461
10794,0.0000,0.0000,0.0000,0.0000,0.0004,0.9996,9444769.4154,3169996.4366,9448032.3211,3173249.7876
11473,0.0000,0.0000,0.0001,0.0001,0.0023,0.9975,9506735.9588,3166733.5310,9509989.3098,3169996.4366
11496,0.0000,0.0000,0.0000,0.0000,0.0004,0.9996,9503473.0532,3153681.9084,9506735.9588,3156944.8140
11533,0.0000,0.0000,0.0000,0.0001,0.0213,0.9786,9490421.4306,3169996.4366,9493684.3362,3173249.7876
11817,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9529557.1891,3192817.6669,9532820.0947,3196080.5725
10974,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9444769.4154,3267835.8328,9448032.3211,3271089.1838
11088,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9457811.4834,3212385.5461,9461074.3890,3215648.4517
11095,0.0000,0.0000,0.0000,0.0000,0.0011,0.9989,9461074.3890,3209132.1951,9464337.2947,3212385.5461
11187,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,9467600.2003,3277614.9951,9470853.5513,3280877.9008
11246,0.0000,0.0000,0.0000,0.0000,0.0005,0.9995,9470853.5513,3153681.9084,9474116.4570,3156944.8140
11289,0.0000,0.0000,0.0001,0.0025,0.4934,0.5040,9474116.4570,3169996.4366,9477379.3626,3173249.7876
11397,0.0000,0.0000,0.0000,0.0000,0.0005,0.9994,9474116.4570,3228700.0743,9477379.3626,3231953.4253
11620,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9509989.3098,3179775.5989,9513252.2155,3183038.5046
11698,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9516515.1211,3209132.1951,9519778.0267,3212385.5461
11705,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9519778.0267,3245005.0479,9523040.9324,3248267.9536
10671,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9425201.5362,3199343.4782,9428464.4418,3202606.3838
11037,0.0000,0.0000,0.0000,0.0000,0.0110,0.9890,9464337.2947,3202606.3838,9467600.2003,3205869.2894
11150,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9464337.2947,3258047.1159,9467600.2003,3261310.0215
11346,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9483905.1739,3218911.3574,9487168.0796,3222174.2630
11380,0.0008,0.9906,0.0082,0.0003,0.0000,0.0000,9477379.3626,3238479.2366,9480642.2683,3241742.1423
11404,0.0000,0.0000,0.0001,0.0001,0.0013,0.9984,9477379.3626,3264572.9272,9480642.2683,3267835.8328
11541,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9496947.2419,3245005.0479,9500210.1475,3248267.9536
11585,0.0000,0.0000,0.0000,0.0000,0.0095,0.9904,9503473.0532,3261310.0215,9506735.9588,3264572.9272
11645,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9509989.3098,3199343.4782,9513252.2155,3202606.3838
11760,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9509989.3098,3248267.9536,9513252.2155,3251521.3046
10725,0.0000,0.0000,0.0000,0.0000,0.0003,0.9997,9428464.4418,3209132.1951,9431717.7929,3212385.5461
10804,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9438243.6041,3202606.3838,9441506.5098,3205869.2894
10816,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9438243.6041,3196080.5725,9441506.5098,3199343.4782
10870,0.0000,0.0000,0.0000,0.0000,0.0009,0.9991,9438243.6041,3245005.0479,9441506.5098,3248267.9536
11128,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9451285.6721,3228700.0743,9454548.5777,3231953.4253
11165,0.0000,0.0000,0.0001,0.0000,0.0006,0.9992,9454548.5777,3248267.9536,9457811.4834,3251521.3046
11614,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9509989.3098,3183038.5046,9513252.2155,3186301.4102
11739,0.0002,0.0010,0.0031,0.0024,0.0162,0.9771,9513252.2155,3264572.9272,9516515.1211,3267835.8328
11845,0.0000,0.0000,0.0000,0.0002,0.0080,0.9919,9529557.1891,3209132.1951,9532820.0947,3212385.5461
10702,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9412149.9136,3218911.3574,9415412.8193,3222174.2630
10784,0.0000,0.0000,0.0000,0.0000,0.0015,0.9984,9431717.7929,3173249.7876,9434980.6985,3176512.6933
10828,0.0001,0.0004,0.8442,0.1429,0.0123,0.0000,9438243.6041,3189564.3158,9441506.5098,3192817.6669
10922,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9431717.7929,3254784.2102,9434980.6985,3258047.1159
11261,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9480642.2683,3186301.4102,9483905.1739,3189564.3158
11443,0.0010,0.0033,0.0129,0.0128,0.0864,0.8835,9474116.4570,3280877.9008,9477379.3626,3284140.8064
11563,0.0000,0.0001,0.0021,0.0002,0.0297,0.9680,9490421.4306,3231953.4253,9493684.3362,3235216.3310
11666,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9509989.3098,3225437.1687,9513252.2155,3228700.0743
10712,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9425201.5362,3215648.4517,9428464.4418,3218911.3574
10831,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9448032.3211,3189564.3158,9451285.6721,3192817.6669
11222,0.0010,0.0033,0.0129,0.0128,0.0864,0.8835,9470853.5513,3166733.5310,9474116.4570,3169996.4366
11401,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9487168.0796,3228700.0743,9490421.4306,3231953.4253
11784,0.0000,0.0000,0.0001,0.0001,0.0058,0.9940,9532820.0947,3176512.6933,9536083.0003,3179775.5989
10933,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9448032.3211,3251521.3046,9451285.6721,3254784.2102
10948,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,9438243.6041,3280877.9008,9441506.5098,3284140.8064
11480,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,9490421.4306,3160207.7197,9493684.3362,3163470.6253
11692,0.0000,0.0000,0.0000,0.0000,0.0008,0.9991,9516515.1211,3212385.5461,9519778.0267,3215648.4517
11697,0.0000,0.0000,0.0000,0.0000,0.0004,0.9995,9513252.2155,3209132.1951,9516515.1211,3212385.5461
10767,0.0000,0.0000,0.0000,0.0000,0.0001,0.9998,9431717.7929,3183038.5046,9434980.6985,3186301.4102
10997,0.0010,0.0033,0.0129,0.0128,0.0864,0.8835,9461074.3890,3186301.4102,9464337.2947,3189564.3158
11142,0.0000,0.0000,0.0002,0.0004,0.0164,0.9830,9457811.4834,3261310.0215,9461074.3890,3264572.9272
11243,0.0000,0.0000,0.0000,0.0001,0.1469,0.8530,9480642.2683,3156944.8140,9483905.1739,3160207.7197
11291,0.0005,0.0009,0.0159,0.0138,0.4122,0.5568,9480642.2683,3169996.4366,9483905.1739,3173249.7876
11422,0.0000,0.0000,0.0000,0.0000,0.0001,0.9998,9477379.3626,3254784.2102,9480642.2683,3258047.1159
11601,0.0002,0.0010,0.0031,0.0024,0.0162,0.9771,9503473.0532,3251521.3046,9506735.9588,3254784.2102
10905,0.0001,0.0005,0.0026,0.0030,0.0382,0.9555,9434980.6985,3264572.9272,9438243.6041,3267835.8328
11427,0.0000,0.0000,0.0000,0.0000,0.0003,0.9997,9474116.4570,3251521.3046,9477379.3626,3254784.2102
11577,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9496947.2419,3264572.9272,9500210.1475,3267835.8328
11591,0.0010,0.0033,0.0129,0.0128,0.0864,0.8835,9503473.0532,3258047.1159,9506735.9588,3261310.0215
11799,0.0000,0.0000,0.0000,0.0000,0.0019,0.9980,9542608.8116,3169996.4366,9545871.7173,3173249.7876
10791,0.0000,0.0001,0.0002,0.0002,0.0037,0.9958,9434980.6985,3169996.4366,9438243.6041,3173249.7876
11144,0.0000,0.0000,0.0000,0.0000,0.0028,0.9971,9464337.2947,3261310.0215,9467600.2003,3264572.9272
11468,0.0000,0.0000,0.0001,0.0020,0.9979,0.0000,9490421.4306,3166733.5310,9493684.3362,3169996.4366
11659,0.0000,0.0001,0.0076,0.0037,0.9887,0.0000,9516515.1211,3192817.6669,9519778.0267,3196080.5725
10852,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,9438243.6041,3215648.4517,9441506.5098,3218911.3574
10894,0.0003,0.0007,0.0055,0.0072,0.1282,0.8582,9438243.6041,3231953.4253,9441506.5098,3235216.3310
11204,0.0000,0.0001,0.0004,0.0003,0.0122,0.9870,9464337.2947,3267835.8328,9467600.2003,3271089.1838
11268,0.0001,0.0005,0.0026,0.0030,0.0382,0.9555,9483905.1739,3183038.5046,9487168.0796,3186301.4102
11351,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9480642.2683,3215648.4517,9483905.1739,3218911.3574
11581,0.0000,0.0000,0.0000,0.0000,0.0005,0.9995,9490421.4306,3261310.0215,9493684.3362,3264572.9272
11627,0.0000,0.0000,0.0001,0.0001,0.0044,0.9953,9519778.0267,3176512.6933,9523040.9324,3179775.5989
10679,0.0001,0.9933,0.0055,0.0011,0.0001,0.0000,9412149.9136,3192817.6669,9415412.8193,3196080.5725
10752,0.0000,0.0001,0.0003,0.0003,0.0089,0.9904,9434980.6985,3153681.9084,9438243.6041,3156944.8140
10798,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9438243.6041,3205869.2894,9441506.5098,3209132.1951
10967,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,9441506.5098,3271089.1838,9444769.4154,3274352.0895
11126,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9464337.2947,3231953.4253,9467600.2003,3235216.3310
11319,0.0000,0.0000,0.0000,0.0000,0.0001,0.9998,9474116.4570,3192817.6669,9477379.3626,3196080.5725
11489,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,9500210.1475,3156944.8140,9503473.0532,3160207.7197
10700,0.0000,0.0000,0.0000,0.0000,0.0003,0.9997,9425201.5362,3222174.2630,9428464.4418,3225437.1687
10796,0.0000,0.0000,0.0000,0.0001,0.0004,0.9995,9431717.7929,3205869.2894,9434980.6985,3209132.1951
11414,0.0000,0.0000,0.0000,0.0000,0.0010,0.9990,9470853.5513,3258047.1159,9474116.4570,3261310.0215
11454,0.0010,0.0033,0.0129,0.0128,0.0864,0.8835,9480642.2683,3274352.0895,9483905.1739,3277614.9951
11615,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9513252.2155,3183038.5046,9516515.1211,3186301.4102
11664,0.0000,0.0000,0.0000,0.0000,0.0016,0.9984,9513252.2155,3189564.3158,9516515.1211,3192817.6669
11796,0.0000,0.0000,0.0000,0.0000,0.0013,0.9987,9532820.0947,3169996.4366,9536083.0003,3173249.7876
10996,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9457811.4834,3186301.4102,9461074.3890,3189564.3158
11038,0.0000,0.0001,0.0005,0.0007,0.0161,0.9826,9467600.2003,3202606.3838,9470853.5513,3205869.2894
11052,0.0000,0.0000,0.0000,0.0000,0.0215,0.9785,9454548.5777,3192817.6669,9457811.4834,3196080.5725
11124,0.0000,0.0000,0.0000,0.0000,0.0005,0.9995,9457811.4834,3231953.4253,9461074.3890,3235216.3310
11504,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9490421.4306,3186301.4102,9493684.3362,3189564.3158
11647,0.0010,0.0033,0.0129,0.0128,0.0864,0.8835,9516515.1211,3199343.4782,9519778.0267,3202606.3838
11703,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9513252.2155,3245005.0479,9516515.1211,3248267.9536
10757,0.0000,0.0003,0.0596,0.0379,0.9021,0.0000,9438243.6041,3150428.5574,9441506.5098,3153681.9084
11125,0.0000,0.0000,0.0000,0.0000,0.0008,0.9992,9461074.3890,3231953.4253,9464337.2947,3235216.3310
11164,0.0001,0.0005,0.0018,0.0027,0.0240,0.9709,9451285.6721,3248267.9536,9454548.5777,3251521.3046
11266,0.0000,0.0000,0.0000,0.0001,0.0205,0.9794,9477379.3626,3183038.5046,9480642.2683,3186301.4102
11281,0.0011,0.0053,0.0211,0.1386,0.0572,0.7766,9487168.0796,3176512.6933,9490421.4306,3179775.5989
11400,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9483905.1739,3228700.0743,9487168.0796,3231953.4253
11559,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9496947.2419,3235216.3310,9500210.1475,3238479.2366
11617,0.0000,0.0001,0.0002,0.0002,0.0030,0.9964,9519778.0267,3183038.5046,9523040.9324,3186301.4102
10871,0.0003,0.0049,0.5614,0.0199,0.0483,0.3652,9441506.5098,3245005.0479,9444769.4154,3248267.9536
11163,0.0001,0.0005,0.0019,0.0023,0.0245,0.9707,9467600.2003,3251521.3046,9470853.5513,3254784.2102
11411,0.0001,0.0005,0.0010,0.0009,0.0175,0.9799,9480642.2683,3261310.0215,9483905.1739,3264572.9272
11622,0.0000,0.0000,0.0000,0.0000,0.0165,0.9835,9516515.1211,3179775.5989,9519778.0267,3183038.5046
11867,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9542608.8116,3231953.4253,9545871.7173,3235216.3310
10713,0.0000,0.0000,0.0000,0.0000,0.0024,0.9976,9428464.4418,3215648.4517,9431717.7929,3218911.3574
11048,0.0000,0.0001,0.0004,0.0004,0.0043,0.9948,9461074.3890,3196080.5725,9464337.2947,3199343.4782
11152,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9451285.6721,3254784.2102,9454548.5777,3258047.1159
11381,0.0000,0.0000,0.0000,0.0000,0.0021,0.9979,9480642.2683,3238479.2366,9483905.1739,3241742.1423
11789,0.0000,0.0001,0.0002,0.0002,0.0030,0.9964,9529557.1891,3173249.7876,9532820.0947,3176512.6933
11848,0.0010,0.0033,0.0129,0.0128,0.0864,0.8835,9542608.8116,3209132.1951,9545871.7173,3212385.5461
11012,0.0009,0.0022,0.0157,0.0289,0.5217,0.4306,9451285.6721,3176512.6933,9454548.5777,3179775.5989
11663,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9509989.3098,3189564.3158,9513252.2155,3192817.6669
10684,0.0126,0.3134,0.5655,0.0425,0.0108,0.0553,9428464.4418,3192817.6669,9431717.7929,3196080.5725
11112,0.0000,0.0001,0.0005,0.0007,0.0161,0.9826,9457811.4834,3238479.2366,9461074.3890,3241742.1423
11191,0.0010,0.0033,0.0129,0.0128,0.0864,0.8835,9461074.3890,3274352.0895,9464337.2947,3277614.9951
11464,0.0000,0.0001,0.0006,0.0005,0.0067,0.9920,9477379.3626,3267835.8328,9480642.2683,3271089.1838
11658,0.0000,0.0000,0.0002,0.0001,0.0182,0.9815,9513252.2155,3192817.6669,9516515.1211,3196080.5725
11019,0.0129,0.4622,0.5213,0.0030,0.0007,0.0000,9461074.3890,3173249.7876,9464337.2947,3176512.6933
11050,0.0005,0.0004,0.0117,0.0099,0.9124,0.0652,9467600.2003,3196080.5725,9470853.5513,3199343.4782
11355,0.0010,0.0033,0.0129,0.0128,0.0864,0.8835,9474116.4570,3212385.5461,9477379.3626,3215648.4517
11744,0.0010,0.0033,0.0129,0.0128,0.0864,0.8835,9526303.8380,3261310.0215,9529557.1891,3264572.9272
11748,0.0010,0.0033,0.0129,0.0128,0.0864,0.8835,9509989.3098,3254784.2102,9513252.2155,3258047.1159
11769,0.0000,0.0000,0.0008,0.0059,0.9920,0.0013,9539345.9060,3186301.4102,9542608.8116,3189564.3158
11241,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9474116.4570,3156944.8140,9477379.3626,3160207.7197
11084,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9464337.2947,3215648.4517,9467600.2003,3218911.3574
11293,0.0000,0.0000,0.0000,0.0000,0.0006,0.9994,9487168.0796,3169996.4366,9490421.4306,3173249.7876
11310,0.0000,0.0000,0.0001,0.0001,0.0031,0.9967,9483905.1739,3199343.4782,9487168.0796,3202606.3838
11419,0.0000,0.0001,0.0005,0.0007,0.0161,0.9826,9487168.0796,3258047.1159,9490421.4306,3261310.0215
11582,0.0007,0.0012,0.0083,0.0055,0.2443,0.7401,9493684.3362,3261310.0215,9496947.2419,3264572.9272
11593,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9493684.3362,3254784.2102,9496947.2419,3258047.1159
11636,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9519778.0267,3205869.2894,9523040.9324,3209132.1951
11746,0.0010,0.0033,0.0129,0.0128,0.0864,0.8835,9523040.9324,3258047.1159,9526303.8380,3261310.0215
10741,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,9448032.3211,3163470.6253,9451285.6721,3166733.5310
10832,0.0000,0.0001,0.0001,0.0001,0.0016,0.9981,9431717.7929,3225437.1687,9434980.6985,3228700.0743
10980,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9461074.3890,3166733.5310,9464337.2947,3169996.4366
11151,0.0000,0.0000,0.0001,0.0000,0.0081,0.9918,9467600.2003,3258047.1159,9470853.5513,3261310.0215
11177,0.0001,0.0005,0.0010,0.0009,0.0175,0.9799,9454548.5777,3280877.9008,9457811.4834,3284140.8064
11242,0.0000,0.0002,0.0006,0.0046,0.0089,0.9856,9477379.3626,3156944.8140,9480642.2683,3160207.7197
11255,0.0160,0.0351,0.4101,0.1445,0.3285,0.0658,9480642.2683,3150428.5574,9483905.1739,3153681.9084
11690,0.0059,0.5408,0.1762,0.1633,0.1130,0.0008,9509989.3098,3212385.5461,9513252.2155,3215648.4517
11644,0.0000,0.0001,0.0001,0.0001,0.0015,0.9982,9526303.8380,3202606.3838,9529557.1891,3205869.2894
10952,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9431717.7929,3277614.9951,9434980.6985,3280877.9008
11160,0.0000,0.0001,0.0003,0.0002,0.0049,0.9945,9457811.4834,3251521.3046,9461074.3890,3254784.2102
11412,0.0000,0.0000,0.0000,0.0002,0.0059,0.9939,9483905.1739,3261310.0215,9487168.0796,3264572.9272
