subject_id,priority1,priority2,priority3,priority4,priority5,no_priority,minx,miny,maxx,maxy
5904,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
7804,0.0017,0.1680,0.0035,0.5870,0.2392,0.0006,0.0000,0.0000,0.0000,0.0000
5905,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
8004,0.0004,0.0010,0.0002,0.0022,0.3838,0.6125,0.0000,0.0000,0.0000,0.0000
5906,0.0001,0.0003,0.0000,0.0036,0.9859,0.0101,0.0000,0.0000,0.0000,0.0000
5907,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
8046,0.0056,0.9607,0.0044,0.0214,0.0075,0.0004,0.0000,0.0000,0.0000,0.0000
8092,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
5908,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
8145,0.0000,0.0006,0.0002,0.8811,0.1181,0.0000,0.0000,0.0000,0.0000,0.0000
5909,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
8274,0.0000,0.0000,0.0000,0.0000,0.0121,0.9879,0.0000,0.0000,0.0000,0.0000
5747,0.0001,0.0003,0.0000,0.0036,0.9859,0.0101,0.0000,0.0000,0.0000,0.0000
6226,0.0030,0.0782,0.0018,0.4350,0.4396,0.0424,0.0000,0.0000,0.0000,0.0000
7373,0.0009,0.0057,0.0004,0.0115,0.7662,0.2152,0.0000,0.0000,0.0000,0.0000
7420,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
7547,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
7511,0.0001,0.0064,0.0003,0.4751,0.5181,0.0001,0.0000,0.0000,0.0000,0.0000
7993,0.0001,0.0064,0.0003,0.4751,0.5181,0.0001,0.0000,0.0000,0.0000,0.0000
8184,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
8187,0.0000,0.0000,0.0000,0.0178,0.9822,0.0000,0.0000,0.0000,0.0000,0.0000
6047,0.0004,0.0061,0.0004,0.0736,0.9121,0.0073,0.0000,0.0000,0.0000,0.0000
6071,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7594,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7630,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
7937,0.0009,0.0057,0.0004,0.0115,0.7662,0.2152,0.0000,0.0000,0.0000,0.0000
5752,0.0001,0.0003,0.0000,0.0036,0.9859,0.0101,0.0000,0.0000,0.0000,0.0000
5753,0.0001,0.0003,0.0000,0.0036,0.9859,0.0101,0.0000,0.0000,0.0000,0.0000
8147,0.0001,0.0003,0.0000,0.0002,0.0036,0.9958,0.0000,0.0000,0.0000,0.0000
8168,0.0011,0.0109,0.0005,0.0234,0.7315,0.2326,0.0000,0.0000,0.0000,0.0000
6307,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7242,0.0004,0.0010,0.0002,0.0022,0.3838,0.6125,0.0000,0.0000,0.0000,0.0000
7505,0.0001,0.0005,0.0001,0.0025,0.9711,0.0257,0.0000,0.0000,0.0000,0.0000
7628,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
6438,0.0004,0.0023,0.0008,0.5800,0.4164,0.0002,0.0000,0.0000,0.0000,0.0000
8049,0.0004,0.0010,0.0002,0.0022,0.3838,0.6125,0.0000,0.0000,0.0000,0.0000
5756,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
8088,0.0001,0.0003,0.0000,0.0002,0.0036,0.9958,0.0000,0.0000,0.0000,0.0000
5761,0.0001,0.0003,0.0000,0.0036,0.9859,0.0101,0.0000,0.0000,0.0000,0.0000
5773,0.0001,0.0003,0.0000,0.0036,0.9859,0.0101,0.0000,0.0000,0.0000,0.0000
7944,0.0000,0.0000,0.0000,0.0000,0.0010,0.9989,0.0000,0.0000,0.0000,0.0000
5780,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
7277,0.0000,0.0017,0.0001,0.9339,0.0642,0.0000,0.0000,0.0000,0.0000,0.0000
7366,0.0001,0.0003,0.0001,0.0010,0.8063,0.1922,0.0000,0.0000,0.0000,0.0000
7582,0.0000,0.0017,0.0001,0.9339,0.0642,0.0000,0.0000,0.0000,0.0000,0.0000
6520,0.0001,0.0002,0.0000,0.0002,0.0091,0.9903,0.0000,0.0000,0.0000,0.0000
7882,0.1353,0.8590,0.0038,0.0018,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
7238,0.0004,0.0025,0.0003,0.0040,0.2567,0.7360,0.0000,0.0000,0.0000,0.0000
7287,0.0001,0.0002,0.0001,0.0003,0.0372,0.9621,0.0000,0.0000,0.0000,0.0000
5785,0.0001,0.0003,0.0000,0.0036,0.9859,0.0101,0.0000,0.0000,0.0000,0.0000
5797,0.0001,0.0005,0.0000,0.0004,0.0009,0.9981,0.0000,0.0000,0.0000,0.0000
5798,0.0001,0.0008,0.0000,0.0008,0.0002,0.9980,0.0000,0.0000,0.0000,0.0000
7439,0.0000,0.0000,0.0000,0.0002,0.9976,0.0022,0.0000,0.0000,0.0000,0.0000
5804,0.0011,0.0062,0.0004,0.0212,0.8187,0.1524,0.0000,0.0000,0.0000,0.0000
5809,0.0009,0.0065,0.0002,0.0067,0.0082,0.9775,0.0000,0.0000,0.0000,0.0000
8167,0.0000,0.0000,0.0000,0.0000,0.9998,0.0002,0.0000,0.0000,0.0000,0.0000
5810,0.0011,0.0062,0.0004,0.0212,0.8187,0.1524,0.0000,0.0000,0.0000,0.0000
8267,0.0000,0.0000,0.0000,0.0000,0.0004,0.9995,0.0000,0.0000,0.0000,0.0000
6469,0.0004,0.0010,0.0002,0.0022,0.3838,0.6125,0.0000,0.0000,0.0000,0.0000
6007,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7200,0.0007,0.0033,0.0002,0.0034,0.0492,0.9432,0.0000,0.0000,0.0000,0.0000
7411,0.0001,0.0001,0.0000,0.0004,0.8823,0.1171,0.0000,0.0000,0.0000,0.0000
7479,0.0000,0.0017,0.0001,0.9339,0.0642,0.0000,0.0000,0.0000,0.0000,0.0000
8065,0.0004,0.0079,0.0007,0.7242,0.2665,0.0003,0.0000,0.0000,0.0000,0.0000
6240,0.6679,0.3082,0.0064,0.0099,0.0048,0.0028,0.0000,0.0000,0.0000,0.0000
5881,0.0001,0.0002,0.0000,0.0002,0.0091,0.9903,0.0000,0.0000,0.0000,0.0000
6670,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
7112,0.0000,0.0000,0.0000,0.0034,0.9963,0.0003,0.0000,0.0000,0.0000,0.0000
7454,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
7629,0.0001,0.0001,0.0000,0.0004,0.8823,0.1171,0.0000,0.0000,0.0000,0.0000
8206,0.0007,0.0041,0.0002,0.0028,0.0315,0.9606,0.0000,0.0000,0.0000,0.0000
8251,0.0001,0.0002,0.0000,0.0002,0.0091,0.9903,0.0000,0.0000,0.0000,0.0000
8281,0.0000,0.0000,0.0000,0.0000,0.0121,0.9879,0.0000,0.0000,0.0000,0.0000
6159,0.0000,0.0000,0.0000,0.0002,0.9976,0.0022,0.0000,0.0000,0.0000,0.0000
6649,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
6698,0.0001,0.0011,0.0001,0.0053,0.9645,0.0289,0.0000,0.0000,0.0000,0.0000
6258,0.0000,0.0000,0.0000,0.0000,0.0006,0.9993,0.0000,0.0000,0.0000,0.0000
7310,0.0004,0.0018,0.0002,0.0043,0.3539,0.6394,0.0000,0.0000,0.0000,0.0000
7210,0.0000,0.0000,0.0000,0.0034,0.9963,0.0003,0.0000,0.0000,0.0000,0.0000
7840,0.0232,0.9434,0.0045,0.0239,0.0042,0.0009,0.0000,0.0000,0.0000,0.0000
6111,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
6074,0.0000,0.0000,0.0000,0.0000,0.0006,0.9993,0.0000,0.0000,0.0000,0.0000
6553,0.0001,0.0003,0.0000,0.0002,0.0057,0.9937,0.0000,0.0000,0.0000,0.0000
6668,0.0000,0.0005,0.0001,0.0138,0.9849,0.0007,0.0000,0.0000,0.0000,0.0000
7626,0.0000,0.0017,0.0001,0.9339,0.0642,0.0000,0.0000,0.0000,0.0000,0.0000
7893,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000,0.0000
6062,0.0004,0.0079,0.0007,0.7242,0.2665,0.0003,0.0000,0.0000,0.0000,0.0000
6222,0.0056,0.9607,0.0044,0.0214,0.0075,0.0004,0.0000,0.0000,0.0000,0.0000
